id,label,iri,semantic,taxon_id,taxon_label,semantic_label
Xenbase:XB-GENE-6041092,lrrc8e,http://www.xenbase.org/gene/showgene.do?method=display&geneId=XB-GENE-6041092,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
SGD:S000001532,CSE4,https://www.yeastgenome.org/locus/S000001532,gene,NCBITaxon:559292,Saccharomyces cerevisiae S288C,Gene
ENSEMBL:ENSFCAG00000007717,ENSEMBL:ENSFCAG00000007717,http://ensembl.org/id/ENSFCAG00000007717,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSMODG00000002477,ENSEMBL:ENSMODG00000002477,http://ensembl.org/id/ENSMODG00000002477,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ZFIN:ZDB-GENE-040426-2598,itgb1b.2,http://zfin.org/ZDB-GENE-040426-2598,gene,NCBITaxon:7955,Danio rerio,Gene
MGI:1890149,Tpm3,http://www.informatics.jax.org/accession/MGI:1890149,gene,NCBITaxon:10090,Mus musculus,Gene
ZFIN:ZDB-GENE-040426-770,prkcsh,http://zfin.org/ZDB-GENE-040426-770,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSBTAG00000017679,ENSEMBL:ENSBTAG00000017679,http://ensembl.org/id/ENSBTAG00000017679,gene,NCBITaxon:9913,Bos taurus,Gene
ENSEMBL:ENSBTAG00000005523,ENSEMBL:ENSBTAG00000005523,http://ensembl.org/id/ENSBTAG00000005523,gene,NCBITaxon:9913,Bos taurus,Gene
WormBase:WBGene00000424,ced-10,https://www.wormbase.org/get?name=WBGene00000424,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ZFIN:ZDB-GENE-070928-1,sf3b2,http://zfin.org/ZDB-GENE-070928-1,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSOANG00000005169,ENSEMBL:ENSOANG00000005169,http://ensembl.org/id/ENSOANG00000005169,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSECAG00000015892,ENSEMBL:ENSECAG00000015892,http://ensembl.org/id/ENSECAG00000015892,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSACAG00000007490,ENSEMBL:ENSACAG00000007490,http://ensembl.org/id/ENSACAG00000007490,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSMODG00000013453,ENSEMBL:ENSMODG00000013453,http://ensembl.org/id/ENSMODG00000013453,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ZFIN:ZDB-GENE-040426-2326,nup58,http://zfin.org/ZDB-GENE-040426-2326,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSMODG00000016335,ENSEMBL:ENSMODG00000016335,http://ensembl.org/id/ENSMODG00000016335,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSPTRG00000001866,ENSEMBL:ENSPTRG00000001866,http://ensembl.org/id/ENSPTRG00000001866,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSCAFG00000015475,DES,http://ensembl.org/id/ENSCAFG00000015475,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSMODG00000001377,ENSEMBL:ENSMODG00000001377,http://ensembl.org/id/ENSMODG00000001377,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSMMUG00000000200,ENSEMBL:ENSMMUG00000000200,http://ensembl.org/id/ENSMMUG00000000200,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSCAFG00000009066,ENSEMBL:ENSCAFG00000009066,http://ensembl.org/id/ENSCAFG00000009066,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
WormBase:WBGene00006062,stn-1,https://www.wormbase.org/get?name=WBGene00006062,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSFCAG00000004158,ENSEMBL:ENSFCAG00000004158,http://ensembl.org/id/ENSFCAG00000004158,gene,NCBITaxon:9685,Felis catus,Gene
Xenbase:XB-GENE-493024,vim,http://www.xenbase.org/gene/showgene.do?method=display&geneId=XB-GENE-493024,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ZFIN:ZDB-GENE-030520-1,tnnt2c,http://zfin.org/ZDB-GENE-030520-1,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSBTAG00000012002,BCAR1,http://ensembl.org/id/ENSBTAG00000012002,gene,NCBITaxon:9913,Bos taurus,Gene
ENSEMBL:ENSCAFG00000013283,CHRNA1,http://ensembl.org/id/ENSCAFG00000013283,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
FlyBase:FBgn0085447,sif,http://flybase.org/reports/FBgn0085447,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSMMUG00000003275,ENSEMBL:ENSMMUG00000003275,http://ensembl.org/id/ENSMMUG00000003275,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSOANG00000040619,ENSEMBL:ENSOANG00000040619,http://ensembl.org/id/ENSOANG00000040619,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSCAFG00000007554,J9P730,http://ensembl.org/id/ENSCAFG00000007554,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSMODG00000014306,ENSEMBL:ENSMODG00000014306,http://ensembl.org/id/ENSMODG00000014306,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSGALG00000039755,LOC112531360,http://ensembl.org/id/ENSGALG00000039755,gene,NCBITaxon:9031,Gallus gallus,Gene
ZFIN:ZDB-GENE-000329-9,actn3a,http://zfin.org/ZDB-GENE-000329-9,gene,NCBITaxon:7955,Danio rerio,Gene
WormBase:WBGene00001187,egl-19,https://www.wormbase.org/get?name=WBGene00001187,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSGALG00000040397,HAUS1,http://ensembl.org/id/ENSGALG00000040397,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSGALG00000000209,ENSEMBL:ENSGALG00000000209,http://ensembl.org/id/ENSGALG00000000209,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSMMUG00000020798,ENSEMBL:ENSMMUG00000020798,http://ensembl.org/id/ENSMMUG00000020798,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSMODG00000019130,ENSEMBL:ENSMODG00000019130,http://ensembl.org/id/ENSMODG00000019130,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSMODG00000010667,ENSEMBL:ENSMODG00000010667,http://ensembl.org/id/ENSMODG00000010667,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSMODG00000014962,ENSEMBL:ENSMODG00000014962,http://ensembl.org/id/ENSMODG00000014962,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ZFIN:ZDB-GENE-991207-24,ctnna1,http://zfin.org/ZDB-GENE-991207-24,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSMMUG00000017414,ENSEMBL:ENSMMUG00000017414,http://ensembl.org/id/ENSMMUG00000017414,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSMODG00000004734,ENSEMBL:ENSMODG00000004734,http://ensembl.org/id/ENSMODG00000004734,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSSSCG00000023028,JAM2,http://ensembl.org/id/ENSSSCG00000023028,gene,NCBITaxon:9823,Sus scrofa,Gene
dictyBase:DDB_G0270404,DDB0191032,http://dictybase.org/gene/DDB_G0270404,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSSSCG00000016658,ANLN,http://ensembl.org/id/ENSSSCG00000016658,gene,NCBITaxon:9823,Sus scrofa,Gene
RGD:619755,Rac1,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=619755,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSFCAG00000003185,ENSEMBL:ENSFCAG00000003185,http://ensembl.org/id/ENSFCAG00000003185,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSOANG00000013055,ENSEMBL:ENSOANG00000013055,http://ensembl.org/id/ENSOANG00000013055,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
FlyBase:FBgn0033539,Git,http://flybase.org/reports/FBgn0033539,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSSSCG00000033836,SHKBP1,http://ensembl.org/id/ENSSSCG00000033836,gene,NCBITaxon:9823,Sus scrofa,Gene
dictyBase:DDB_G0268632,abpA,http://dictybase.org/gene/DDB_G0268632,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSFCAG00000043195,ENSEMBL:ENSFCAG00000043195,http://ensembl.org/id/ENSFCAG00000043195,gene,NCBITaxon:9685,Felis catus,Gene
WormBase:WBGene00017638,F20D6.9,https://www.wormbase.org/get?name=WBGene00017638,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
SGD:S000000999,STE20,https://www.yeastgenome.org/locus/S000000999,gene,NCBITaxon:559292,Saccharomyces cerevisiae S288C,Gene
ENSEMBL:ENSOANG00000009047,ENSEMBL:ENSOANG00000009047,http://ensembl.org/id/ENSOANG00000009047,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSPTRG00000020624,ENSEMBL:ENSPTRG00000020624,http://ensembl.org/id/ENSPTRG00000020624,gene,NCBITaxon:9598,Pan troglodytes,Gene
dictyBase:DDB_G0277077,DDB0217896,http://dictybase.org/gene/DDB_G0277077,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
HGNC:8591,PAK2,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:8591,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSPTRG00000030540,ENSEMBL:ENSPTRG00000030540,http://ensembl.org/id/ENSPTRG00000030540,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSMODG00000007021,ENSEMBL:ENSMODG00000007021,http://ensembl.org/id/ENSMODG00000007021,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSECAG00000018584,ENSEMBL:ENSECAG00000018584,http://ensembl.org/id/ENSECAG00000018584,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSOANG00000041099,ENSEMBL:ENSOANG00000041099,http://ensembl.org/id/ENSOANG00000041099,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
NCBIGene:100334728,eml4,https://www.ncbi.nlm.nih.gov/gene/100334728,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSECAG00000014495,ENSEMBL:ENSECAG00000014495,http://ensembl.org/id/ENSECAG00000014495,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSCAFG00000001085,SLC25A48,http://ensembl.org/id/ENSCAFG00000001085,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
RGD:3410,Prnp,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=3410,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSGALG00000000302,ENSEMBL:ENSGALG00000000302,http://ensembl.org/id/ENSGALG00000000302,gene,NCBITaxon:9031,Gallus gallus,Gene
HGNC:7549,MYBPC1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7549,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSACAG00000005756,ENSEMBL:ENSACAG00000005756,http://ensembl.org/id/ENSACAG00000005756,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSCAFG00000003214,SNTG2,http://ensembl.org/id/ENSCAFG00000003214,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
MGI:98775,Tmod1,http://www.informatics.jax.org/accession/MGI:98775,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSBTAG00000025219,ENSEMBL:ENSBTAG00000025219,http://ensembl.org/id/ENSBTAG00000025219,gene,NCBITaxon:9913,Bos taurus,Gene
HGNC:17861,TRAF3IP1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17861,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSGALG00000027323,ENSEMBL:ENSGALG00000027323,http://ensembl.org/id/ENSGALG00000027323,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSACAG00000009119,ENSEMBL:ENSACAG00000009119,http://ensembl.org/id/ENSACAG00000009119,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ZFIN:ZDB-GENE-040625-119,tnni2a.4,http://zfin.org/ZDB-GENE-040625-119,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSPTRG00000050198,ENSEMBL:ENSPTRG00000050198,http://ensembl.org/id/ENSPTRG00000050198,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSECAG00000015657,ENSEMBL:ENSECAG00000015657,http://ensembl.org/id/ENSECAG00000015657,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSOANG00000004144,ENSEMBL:ENSOANG00000004144,http://ensembl.org/id/ENSOANG00000004144,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
MGI:1339656,Pak3,http://www.informatics.jax.org/accession/MGI:1339656,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSMMUG00000004683,ENSEMBL:ENSMMUG00000004683,http://ensembl.org/id/ENSMMUG00000004683,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSOANG00000021943,ENSEMBL:ENSOANG00000021943,http://ensembl.org/id/ENSOANG00000021943,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
HGNC:3332,MARK2,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3332,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSSSCG00000004432,ENSEMBL:ENSSSCG00000004432,http://ensembl.org/id/ENSSSCG00000004432,gene,NCBITaxon:9823,Sus scrofa,Gene
SGD:S000004968,FAP1,https://www.yeastgenome.org/locus/S000004968,gene,NCBITaxon:559292,Saccharomyces cerevisiae S288C,Gene
WormBase:WBGene00001948,hlh-1,https://www.wormbase.org/get?name=WBGene00001948,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSBTAG00000051965,KCNJ4,http://ensembl.org/id/ENSBTAG00000051965,gene,NCBITaxon:9913,Bos taurus,Gene
HGNC:9718,PXN,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:9718,gene,NCBITaxon:9606,Homo sapiens,Gene
ZFIN:ZDB-GENE-041014-154,si:dkey-206f10.1,http://zfin.org/ZDB-GENE-041014-154,gene,NCBITaxon:7955,Danio rerio,Gene
FlyBase:FBgn0014011,Rac2,http://flybase.org/reports/FBgn0014011,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ZFIN:ZDB-GENE-070705-302,adcy1a,http://zfin.org/ZDB-GENE-070705-302,gene,NCBITaxon:7955,Danio rerio,Gene
NCBIGene:100334126,sgcz,https://www.ncbi.nlm.nih.gov/gene/100334126,gene,NCBITaxon:7955,Danio rerio,Gene
ZFIN:ZDB-GENE-100805-1,adcy1b,http://zfin.org/ZDB-GENE-100805-1,gene,NCBITaxon:7955,Danio rerio,Gene
ZFIN:ZDB-GENE-091204-387,haus1,http://zfin.org/ZDB-GENE-091204-387,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSECAG00000023971,ENSEMBL:ENSECAG00000023971,http://ensembl.org/id/ENSECAG00000023971,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSMMUG00000008230,ENSEMBL:ENSMMUG00000008230,http://ensembl.org/id/ENSMMUG00000008230,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSSSCG00000033894,LAMA2,http://ensembl.org/id/ENSSSCG00000033894,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSBTAG00000022699,ENSEMBL:ENSBTAG00000022699,http://ensembl.org/id/ENSBTAG00000022699,gene,NCBITaxon:9913,Bos taurus,Gene
WormBase:WBGene00000500,chn-1,https://www.wormbase.org/get?name=WBGene00000500,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSCAFG00000011140,ENSEMBL:ENSCAFG00000011140,http://ensembl.org/id/ENSCAFG00000011140,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
MGI:99678,Actn3,http://www.informatics.jax.org/accession/MGI:99678,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSACAG00000027678,ENSEMBL:ENSACAG00000027678,http://ensembl.org/id/ENSACAG00000027678,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSFCAG00000007147,ENSEMBL:ENSFCAG00000007147,http://ensembl.org/id/ENSFCAG00000007147,gene,NCBITaxon:9685,Felis catus,Gene
PomBase:SPBC14F5.10c,SPBC14F5.10c,https://www.pombase.org/spombe/result/SPBC14F5.10c,gene,NCBITaxon:4896,Schizosaccharomyces pombe,Gene
FlyBase:FBgn0030360,CG1806,http://flybase.org/reports/FBgn0030360,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSSSCG00025020932,ENSEMBL:ENSSSCG00025020932,http://ensembl.org/id/ENSSSCG00025020932,gene,NCBITaxon:9823,Sus scrofa,Gene
NCBITaxon:13616,Monodelphis domestica,NA,taxon,NA,NA,Taxon
HGNC:19737,TNS2,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19737,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSMMUG00000005618,ENSEMBL:ENSMMUG00000005618,http://ensembl.org/id/ENSMMUG00000005618,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSPTRG00000009922,ENSEMBL:ENSPTRG00000009922,http://ensembl.org/id/ENSPTRG00000009922,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSMMUG00000002267,ENSEMBL:ENSMMUG00000002267,http://ensembl.org/id/ENSMMUG00000002267,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSSSCG00000013061,EML3,http://ensembl.org/id/ENSSSCG00000013061,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSACAG00000009928,ENSEMBL:ENSACAG00000009928,http://ensembl.org/id/ENSACAG00000009928,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSXETG00000033046,ENSEMBL:ENSXETG00000033046,http://ensembl.org/id/ENSXETG00000033046,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
HGNC:12011,TPM2,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:12011,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSPTRG00000016150,ENSEMBL:ENSPTRG00000016150,http://ensembl.org/id/ENSPTRG00000016150,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSOANG00000011671,ENSEMBL:ENSOANG00000011671,http://ensembl.org/id/ENSOANG00000011671,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
dictyBase:DDB_G0283917,sir2A,http://dictybase.org/gene/DDB_G0283917,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSBTAG00000047491,CACNA1S,http://ensembl.org/id/ENSBTAG00000047491,gene,NCBITaxon:9913,Bos taurus,Gene
WormBase:WBGene00010554,mlc-6,https://www.wormbase.org/get?name=WBGene00010554,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSOANG00000004045,ENSEMBL:ENSOANG00000004045,http://ensembl.org/id/ENSOANG00000004045,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSSSCG00000004969,KIF23,http://ensembl.org/id/ENSSSCG00000004969,gene,NCBITaxon:9823,Sus scrofa,Gene
MGI:87902,Acta1,http://www.informatics.jax.org/accession/MGI:87902,gene,NCBITaxon:10090,Mus musculus,Gene
FlyBase:FBgn0032814,CG10366,http://flybase.org/reports/FBgn0032814,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSCAFG00000003050,ENSEMBL:ENSCAFG00000003050,http://ensembl.org/id/ENSCAFG00000003050,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSOANG00000009397,ENSEMBL:ENSOANG00000009397,http://ensembl.org/id/ENSOANG00000009397,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
dictyBase:DDB_G0278011,racQ,http://dictybase.org/gene/DDB_G0278011,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSOANG00000040983,ENSEMBL:ENSOANG00000040983,http://ensembl.org/id/ENSOANG00000040983,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSFCAG00000006639,ENSEMBL:ENSFCAG00000006639,http://ensembl.org/id/ENSFCAG00000006639,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSACAG00000010643,ENSEMBL:ENSACAG00000010643,http://ensembl.org/id/ENSACAG00000010643,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSMMUG00000016633,ENSEMBL:ENSMMUG00000016633,http://ensembl.org/id/ENSMMUG00000016633,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSMMUG00000017131,ENSEMBL:ENSMMUG00000017131,http://ensembl.org/id/ENSMMUG00000017131,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSCAFG00000000326,UTRN,http://ensembl.org/id/ENSCAFG00000000326,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
MGI:2387612,Eml3,http://www.informatics.jax.org/accession/MGI:2387612,gene,NCBITaxon:10090,Mus musculus,Gene
HGNC:2888,DISC1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2888,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSMMUG00000014887,ENSEMBL:ENSMMUG00000014887,http://ensembl.org/id/ENSMMUG00000014887,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSECAG00000016382,ENSEMBL:ENSECAG00000016382,http://ensembl.org/id/ENSECAG00000016382,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSMMUG00000002336,ENSEMBL:ENSMMUG00000002336,http://ensembl.org/id/ENSMMUG00000002336,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSCAFG00000001315,CTNNA1,http://ensembl.org/id/ENSCAFG00000001315,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
dictyBase:DDB_G0284863,limB,http://dictybase.org/gene/DDB_G0284863,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSCAFG00000008690,ENSEMBL:ENSCAFG00000008690,http://ensembl.org/id/ENSCAFG00000008690,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
Xenbase:XB-GENE-493937,acta2,http://www.xenbase.org/gene/showgene.do?method=display&geneId=XB-GENE-493937,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
dictyBase:DDB_G0284795,sir2C,http://dictybase.org/gene/DDB_G0284795,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ZFIN:ZDB-GENE-060803-2,itgb1a,http://zfin.org/ZDB-GENE-060803-2,gene,NCBITaxon:7955,Danio rerio,Gene
HGNC:15916,PAK5,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:15916,gene,NCBITaxon:9606,Homo sapiens,Gene
MGI:99473,Arrb1,http://www.informatics.jax.org/accession/MGI:99473,gene,NCBITaxon:10090,Mus musculus,Gene
NCBIGene:100329607,LOC100329607,https://www.ncbi.nlm.nih.gov/gene/100329607,gene,NCBITaxon:7955,Danio rerio,Gene
ZFIN:ZDB-GENE-130530-619,si:ch211-132f19.7,http://zfin.org/ZDB-GENE-130530-619,gene,NCBITaxon:7955,Danio rerio,Gene
RGD:1305288,Haus4,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=1305288,gene,NCBITaxon:10116,Rattus norvegicus,Gene
HGNC:25770,WDR54,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25770,gene,NCBITaxon:9606,Homo sapiens,Gene
FlyBase:CG10379,FlyBase:CG10379,http://flybase.org/reports/CG10379,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSPTRG00000021165,ENSEMBL:ENSPTRG00000021165,http://ensembl.org/id/ENSPTRG00000021165,gene,NCBITaxon:9598,Pan troglodytes,Gene
RGD:3142,Myl3,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=3142,gene,NCBITaxon:10116,Rattus norvegicus,Gene
dictyBase:DDB_G0289533,act27,http://dictybase.org/gene/DDB_G0289533,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSCAFG00000011392,SSPN,http://ensembl.org/id/ENSCAFG00000011392,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ZFIN:ZDB-GENE-040912-185,tmod2,http://zfin.org/ZDB-GENE-040912-185,gene,NCBITaxon:7955,Danio rerio,Gene
RGD:621750,Drp2,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=621750,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSMODG00000047823,ENSEMBL:ENSMODG00000047823,http://ensembl.org/id/ENSMODG00000047823,gene,NCBITaxon:13616,Monodelphis domestica,Gene
dictyBase:DDB_G0269200,cplA,http://dictybase.org/gene/DDB_G0269200,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSBTAG00000050783,SNTG2,http://ensembl.org/id/ENSBTAG00000050783,gene,NCBITaxon:9913,Bos taurus,Gene
ZFIN:ZDB-GENE-030827-3,map3k5,http://zfin.org/ZDB-GENE-030827-3,gene,NCBITaxon:7955,Danio rerio,Gene
WormBase:WBGene00006584,tni-1,https://www.wormbase.org/get?name=WBGene00006584,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
dictyBase:DDB_G0280975,racE,http://dictybase.org/gene/DDB_G0280975,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSFCAG00000005957,ENSEMBL:ENSFCAG00000005957,http://ensembl.org/id/ENSFCAG00000005957,gene,NCBITaxon:9685,Felis catus,Gene
ZFIN:ZDB-GENE-040426-775,mpp6b,http://zfin.org/ZDB-GENE-040426-775,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSFCAG00000015391,ENSEMBL:ENSFCAG00000015391,http://ensembl.org/id/ENSFCAG00000015391,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSMMUG00000005424,ENSEMBL:ENSMMUG00000005424,http://ensembl.org/id/ENSMMUG00000005424,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSACAG00000016939,ENSEMBL:ENSACAG00000016939,http://ensembl.org/id/ENSACAG00000016939,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSMMUG00000006421,ENSEMBL:ENSMMUG00000006421,http://ensembl.org/id/ENSMMUG00000006421,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSFCAG00000042196,ENSEMBL:ENSFCAG00000042196,http://ensembl.org/id/ENSFCAG00000042196,gene,NCBITaxon:9685,Felis catus,Gene
MGI:1336170,Mybpc2,http://www.informatics.jax.org/accession/MGI:1336170,gene,NCBITaxon:10090,Mus musculus,Gene
