id,semantic_groups,preflabel,synonyms,description,name
ENSEMBL:ENSRNOG00000028592,ORTH,RGD1562451,NA,NA,RGD1562451
HGNC:13919,GENE,BAG6,BAG-6|BAT3|D6S52E|G3,"This gene was first characterized as part of a cluster of genes located within the human major histocompatibility complex class III region. This gene encodes a nuclear protein that is cleaved by caspase 3 and is implicated in the control of apoptosis. In addition, the protein forms a complex with E1A binding protein p300 and is required for the acetylation of p53 in response to DNA damage. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008].",BAG cochaperone 6
HGNC:5186,GENE,PRMT2,HRMT1L1,"Enables several functions, including nuclear receptor binding activity; peroxisome proliferator activated receptor binding activity; and protein homodimerization activity. Involved in several processes, including histone methylation; regulation of androgen receptor signaling pathway; and regulation of transcription, DNA-templated. Located in cytosol and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]",protein arginine methyltransferase 2
Coriell:GM03865,GENO,NIGMS-GM03865,NA,NA,NIGMS-GM03865
MONDO:0007739,DISO,Huntington disease,NA,NA,Huntington disease
ENSEMBL:ENSXETG00000017938,ORTH,ENSEMBL:ENSXETG00000017938,NA,NA,ENSEMBL:ENSXETG00000017938
ENSEMBL:ENSECAG00000017324,ORTH,ENSEMBL:ENSECAG00000017324,NA,NA,ENSEMBL:ENSECAG00000017324
ENSEMBL:ENSACAG00000002246,ORTH,ENSEMBL:ENSACAG00000002246,NA,NA,ENSEMBL:ENSACAG00000002246
ENSEMBL:ENSECAG00000005884,ORTH,ENSEMBL:ENSECAG00000005884,NA,NA,ENSEMBL:ENSECAG00000005884
dictyBase:DDB_G0284389,GENO,DDB0220465,NA,NA,DDB0220465
SGD:S000001550,ORTH,YNK1,NA,NA,YNK1
MONARCH:APO_0000110APO_0000003,GENO,competitive fitness:decreased,NA,NA,competitive fitness:decreased
RGD:1595850,ORTH,RT1-N2,NA,NA,RT1-N2
SGD:S000000133,ORTH,APL3,NA,NA,APL3
APO:0000330,DISO,haploproficient,NA,NA,haploproficient
HGNC:17002,GENE,PIAS4,PIAS-gamma|PIASY|Piasg|ZMIZ6,"Enables SUMO ligase activity and ubiquitin protein ligase binding activity. Involved in negative regulation of transcription, DNA-templated; positive regulation of protein sumoylation; and protein sumoylation. Located in cytoplasm and nucleus. [provided by Alliance of Genome Resources, Apr 2022]",protein inhibitor of activated STAT 4
ENSEMBL:ENSSSCG00000001398,ORTH,SLA-6,NA,NA,SLA-6
MGI:95917,ORTH,H2-M5,NA,NA,H2-M5
SGD:S000003181,ORTH,SKI8,NA,NA,SKI8
MONARCH:APO_0000309APO_0000003,GENO,respiratory growth:decreased,NA,NA,respiratory growth:decreased
ZFIN:ZDB-GENE-130206-9,ORTH,mhc1zfa,NA,NA,mhc1zfa
ENSEMBL:ENSGALG00000047380,ORTH,MICA,NA,NA,MICA
ENSEMBL:ENSGALG00000048749,ORTH,A0A1D5PT69,NA,NA,A0A1D5PT69
ENSEMBL:ENSCAFG00000008234,ORTH,DLA-79,NA,NA,DLA-79
MGI:87902,ORTH,Acta1,NA,NA,Acta1
MP:0001402,DISO,hypoactivity,NA,NA,hypoactivity
ENSEMBL:ENSMODG00000003615,ORTH,ENSEMBL:ENSMODG00000003615,NA,NA,ENSEMBL:ENSMODG00000003615
FlyBase:FBgn0027655,ORTH,htt,NA,NA,htt
MGI:1276524,ORTH,H2-M10.3,NA,NA,H2-M10.3
HGNC:12505,GENE,UBL4A,DX254E|DXS254E|G6PD|GDX|GET5|MDY2|TMA24|UBL4,"Enables chaperone binding activity. Involved in tail-anchored membrane protein insertion into ER membrane. Located in cytosol; membrane; and nucleoplasm. Part of BAT3 complex. [provided by Alliance of Genome Resources, Apr 2022]",ubiquitin like 4A
HGNC:20766,GENE,TUBA1A,B-ALPHA-1|LIS3|TUBA3,"Microtubules of the eukaryotic cytoskeleton perform essential and diverse functions and are composed of a heterodimer of alpha and beta tubulins. The genes encoding these microtubule constituents belong to the tubulin superfamily, which is composed of six distinct families. Genes from the alpha, beta and gamma tubulin families are found in all eukaryotes. The alpha and beta tubulins represent the major components of microtubules, while gamma tubulin plays a critical role in the nucleation of microtubule assembly. There are multiple alpha and beta tubulin genes, which are highly conserved among species. This gene encodes alpha tubulin and is highly similar to the mouse and rat Tuba1 genes. Northern blot studies have shown that the gene expression is predominantly found in morphologically differentiated neurologic cells. This gene is one of three alpha-tubulin genes in a cluster on chromosome 12q. Mutations in this gene cause lissencephaly type 3 (LIS3) - a neurological condition characterized by microcephaly, intellectual disability, and early-onset epilepsy caused by defective neuronal migration. Alternative splicing results in multiple transcript variants encoding distinct isoforms. [provided by RefSeq, Jul 2017].",tubulin alpha 1a
ZFIN:ZDB-GENE-990415-145,ORTH,mhc1uba,NA,NA,mhc1uba
HGNC:11125,GENE,SUMO2,HSMT3|SMT3B|SMT3H2|SUMO3|Smt3A,"This gene encodes a protein that is a member of the SUMO (small ubiquitin-like modifier) protein family. It functions in a manner similar to ubiquitin in that it is bound to target proteins as part of a post-translational modification system. However, unlike ubiquitin which targets proteins for degradation, this protein is involved in a variety of cellular processes, such as nuclear transport, transcriptional regulation, apoptosis, and protein stability. It is not active until the last two amino acids of the carboxy-terminus have been cleaved off. Numerous pseudogenes have been reported for this gene. Alternate transcriptional splice variants, encoding different isoforms, have been characterized. [provided by RefSeq, Jul 2008].",small ubiquitin like modifier 2
HGNC:3594,GENE,FASN,FAS|OA-519|SDR27X1,"The enzyme encoded by this gene is a multifunctional protein. Its main function is to catalyze the synthesis of palmitate from acetyl-CoA and malonyl-CoA, in the presence of NADPH, into long-chain saturated fatty acids. In some cancer cell lines, this protein has been found to be fused with estrogen receptor-alpha (ER-alpha), in which the N-terminus of FAS is fused in-frame with the C-terminus of ER-alpha. [provided by RefSeq, Jul 2008].",fatty acid synthase
WormBase:WBGene00000199,ORTH,arx-1,NA,NA,arx-1
WBPhenotype:0001886,DISO,cleavage furrow termination defective early emb,NA,NA,cleavage furrow termination defective early emb
ENSEMBL:ENSBTAG00000034529,ORTH,HMGA1,HMG-R|HMGA1A|HMGIY,"This gene encodes a chromatin-associated protein involved in the regulation of gene transcription, integration of retroviruses into chromosomes, and the metastatic progression of cancer cells. The encoded protein preferentially binds to the minor groove of AT-rich regions in double-stranded DNA. Multiple transcript variants encoding different isoforms have been found for this gene. Pseudogenes of this gene have been identified on multiple chromosomes. [provided by RefSeq, Jan 2016].",high mobility group AT-hook 1
RGD:1564836,ORTH,RGD1564836,NA,NA,RGD1564836
FlyBase:FBgn0263278,ORTH,Fic,NA,NA,Fic
ENSEMBL:ENSCAFG00000011379,ORTH,FICD,HIP13|HYPE|UNQ3041,"Enables several functions, including ATP binding activity; Hsp70 protein binding activity; and chaperone binding activity. Involved in protein adenylylation; regulation of IRE1-mediated unfolded protein response; and response to endoplasmic reticulum stress. Is integral component of endoplasmic reticulum membrane. [provided by Alliance of Genome Resources, Apr 2022]",FIC domain protein adenylyltransferase
MGI:1339639,ORTH,Ogt,NA,NA,Ogt
ENSEMBL:ENSMMUG00000015238,ORTH,ENSEMBL:ENSMMUG00000015238,NA,NA,ENSEMBL:ENSMMUG00000015238
MGI:1913742,ORTH,Zmat2,NA,NA,Zmat2
dictyBase:DDB_G0280121,GENO,DDB_G0280121,NA,NA,DDB_G0280121
MGI:1927070,ORTH,Dusp10,NA,NA,Dusp10
GO:0005654,PHYS,nucleoplasm,NA,NA,nucleoplasm
ENSEMBL:ENSMMUG00000054038,ORTH,ENSEMBL:ENSMMUG00000054038,NA,NA,ENSEMBL:ENSMMUG00000054038
ENSEMBL:ENSGALG00000033932,ORTH,ENSEMBL:ENSGALG00000033932,NA,NA,ENSEMBL:ENSGALG00000033932
ENSEMBL:ENSSSCG00000006983,ORTH,ENSEMBL:ENSSSCG00000006983,NA,NA,ENSEMBL:ENSSSCG00000006983
ENSEMBL:ENSGALG00000013649,ORTH,ENSEMBL:ENSGALG00000013649,NA,NA,ENSEMBL:ENSGALG00000013649
HGNC:1442,GENE,CALM1,CALML2|CAM2|CAM3|CAMB|CAMC|CAMI|CAMIII|CPVT4|DD132|LQT14|PHKD|PHKD1|caM,"This gene encodes one of three calmodulin proteins which are members of the EF-hand calcium-binding protein family. Calcium-induced activation of calmodulin regulates and modulates the function of cardiac ion channels. Two pseudogenes have been identified on chromosome 7 and X. Multiple transcript variants encoding different isoforms have been found for this gene.A missense mutation in the CALM1 gene has been associated with ventricular tachycardia.[provided by RefSeq, May 2020].",calmodulin 1
PomBase:SPAC3A12.14,GENO,cam1,NA,NA,cam1
ENSEMBL:ENSRNOG00000039674,ORTH,D4A7L5,NA,NA,D4A7L5
ENSEMBL:ENSPTRG00000040819,ORTH,ENSEMBL:ENSPTRG00000040819,NA,NA,ENSEMBL:ENSPTRG00000040819
HGNC:4141,GENE,GAPDH,G3PD|GAPD|HEL-S-162eP,"This gene encodes a member of the glyceraldehyde-3-phosphate dehydrogenase protein family. The encoded protein has been identified as a moonlighting protein based on its ability to perform mechanistically distinct functions. The product of this gene catalyzes an important energy-yielding step in carbohydrate metabolism, the reversible oxidative phosphorylation of glyceraldehyde-3-phosphate in the presence of inorganic phosphate and nicotinamide adenine dinucleotide (NAD). The encoded protein has additionally been identified to have uracil DNA glycosylase activity in the nucleus. Also, this protein contains a peptide that has antimicrobial activity against E. coli, P. aeruginosa, and C. albicans. Studies of a similar protein in mouse have assigned a variety of additional functions including nitrosylation of nuclear proteins, the regulation of mRNA stability, and acting as a transferrin receptor on the cell surface of macrophage. Many pseudogenes similar to this locus are present in the human genome. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2014].",glyceraldehyde-3-phosphate dehydrogenase
HGNC:8607,GENE,PRKN,AR-JP|LPRS2|PARK2|PDJ,"The precise function of this gene is unknown; however, the encoded protein is a component of a multiprotein E3 ubiquitin ligase complex that mediates the targeting of substrate proteins for proteasomal degradation. Mutations in this gene are known to cause Parkinson disease and autosomal recessive juvenile Parkinson disease. Alternative splicing of this gene produces multiple transcript variants encoding distinct isoforms. Additional splice variants of this gene have been described but currently lack transcript support. [provided by RefSeq, Jul 2008].",parkin RBR E3 ubiquitin protein ligase
ZFIN:ZDB-GENE-040426-1122,ORTH,dnajb6b,NA,NA,dnajb6b
ZP:0007731,DISO,"myotome detached from myofibril vertical myoseptum, abnormal",NA,NA,"myotome detached from myofibril vertical myoseptum, abnormal"
HGNC:10899,GENE,SKP1,EMC19|OCP-II|OCP2|SKP1A|TCEB1L|p19A,"This gene encodes a component of SCF complexes, which are composed of this protein, cullin 1, a ring-box protein, and one member of the F-box family of proteins. This protein binds directly to the F-box motif found in F-box proteins. SCF complexes are involved in the regulated ubiquitination of specific protein substrates, which targets them for degradation by the proteosome. Specific F-box proteins recognize different target protein(s), and many specific SCF substrates have been identified including regulators of cell cycle progression and development. Studies have also characterized the protein as an RNA polymerase II elongation factor. Alternative splicing of this gene results in two transcript variants. A related pseudogene has been identified on chromosome 7. [provided by RefSeq, Jul 2008].",S-phase kinase associated protein 1
HGNC:11998,GENE,TP53,Tp53|bbl|bfy|bhy|p44|p53,"This gene encodes tumor protein p53, which responds to diverse cellular stresses to regulate target genes that induce cell cycle arrest, apoptosis, senescence, DNA repair, or changes in metabolism. p53 protein is expressed at low level in normal cells and at a high level in a variety of transformed cell lines, where it's believed to contribute to transformation and malignancy. p53 is a DNA-binding protein containing transcription activation, DNA-binding, and oligomerization domains. It is postulated to bind to a p53-binding site and activate expression of downstream genes that inhibit growth and/or invasion, and thus function as a tumor suppressor. Mice deficient for this gene are developmentally normal but are susceptible to spontaneous tumors. Evidence to date shows that this gene contains one promoter, in contrast to alternative promoters of the human gene, and transcribes a few of splice variants which encode different isoforms, although the biological validity or the full-length nature of some variants has not been determined. [provided by RefSeq, Jul 2008].",transformation related protein 53
ENSEMBL:ENSACAG00000011968,ORTH,ENSEMBL:ENSACAG00000011968,NA,NA,ENSEMBL:ENSACAG00000011968
ZFIN:ZDB-GENE-050417-464,ORTH,mhc1laa,NA,NA,mhc1laa
ENSEMBL:ENSFCAG00000000877,ORTH,ENSEMBL:ENSFCAG00000000877,NA,NA,ENSEMBL:ENSFCAG00000000877
ENSEMBL:ENSXETG00000035146,ORTH,ENSEMBL:ENSXETG00000035146,NA,NA,ENSEMBL:ENSXETG00000035146
WormBase:WBGene00006861,ORTH,cal-5,NA,NA,cal-5
FlyBase:FBgn0038830,ORTH,CG17272,NA,NA,CG17272
ENSEMBL:ENSCAFG00000039767,ORTH,ENSEMBL:ENSCAFG00000039767,NA,NA,ENSEMBL:ENSCAFG00000039767
ENSEMBL:ENSMMUG00000049848,ORTH,ENSEMBL:ENSMMUG00000049848,NA,NA,ENSEMBL:ENSMMUG00000049848
SGD:S000002299,ORTH,RPO21,NA,NA,RPO21
RGD:1587326,ORTH,Polr2a,NA,NA,Polr2a
RGD:1595923,ORTH,RT1-A2,NA,NA,RT1-A2
ENSEMBL:ENSFCAG00000015379,ORTH,ENSEMBL:ENSFCAG00000015379,NA,NA,ENSEMBL:ENSFCAG00000015379
HGNC:9195,GENE,POLR2H,RPABC3|RPB17|RPB8,"The three eukaryotic RNA polymerases are complex multisubunit enzymes that play a central role in the transcription of nuclear genes. This gene encodes an essential and highly conserved subunit of RNA polymerase II that is shared by the other two eukaryotic DNA-directed RNA polymerases, I and III. Alternative splicing results in multiple transcript variants of this gene. [provided by RefSeq, Jul 2013].","RNA polymerase II, I and III subunit H"
HGNC:9237,GENE,PPARGC1A,LEM6|PGC-1(alpha)|PGC-1alpha|PGC-1v|PGC1|PGC1A|PPARGC1,"The protein encoded by this gene is a transcriptional coactivator that regulates the genes involved in energy metabolism. This protein interacts with PPARgamma, which permits the interaction of this protein with multiple transcription factors. This protein can interact with, and regulate the activities of, cAMP response element binding protein (CREB) and nuclear respiratory factors (NRFs). It provides a direct link between external physiological stimuli and the regulation of mitochondrial biogenesis, and is a major factor that regulates muscle fiber type determination. This protein may be also involved in controlling blood pressure, regulating cellular cholesterol homoeostasis, and the development of obesity. [provided by RefSeq, Jul 2008].",PPARG coactivator 1 alpha
ENSEMBL:ENSECAG00000017077,ORTH,ENSEMBL:ENSECAG00000017077,NA,NA,ENSEMBL:ENSECAG00000017077
ENSEMBL:ENSMMUG00000022222,ORTH,ENSEMBL:ENSMMUG00000022222,NA,NA,ENSEMBL:ENSMMUG00000022222
SGD:S000005986,ORTH,VPS28,CIIA,"This gene encodes a protein subunit of the ESCRT-I complex (endosomal complexes required for transport), which functions in the transport and sorting of proteins into subcellular vesicles. This complex can also be hijacked to facilitate the budding of enveloped viruses from the cell membrane. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jul 2013].",VPS28 subunit of ESCRT-I
MONARCH:APO_0000095APO_0000003,GENO,chemical compound accumulation:decreased,NA,NA,chemical compound accumulation:decreased
MGI:97441,ORTH,Oprm1,NA,NA,Oprm1
MP:0001463,DISO,abnormal spatial learning,NA,NA,abnormal spatial learning
ENSEMBL:ENSECAG00000016097,ORTH,ENSEMBL:ENSECAG00000016097,NA,NA,ENSEMBL:ENSECAG00000016097
RGD:1305140,ORTH,Dcaf7,NA,NA,Dcaf7
WormBase:WBGene00000102,ORTH,akt-1,NA,NA,akt-1
WBPhenotype:0001889,DISO,body wall muscle sarcomere morphology variant,NA,NA,body wall muscle sarcomere morphology variant
